統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00204161,尚德塑膠工業有限公司,新北市樹林區俊英街116巷41弄32號,陳俊德,3000000,113/10/01,115/04/09,公司所在地,C805010 塑膠皮、布、板、管材製造業；C805020 塑膠膜、袋製造業；C805030 塑膠日用品製造業；C805050 工業用塑膠製品製造業；C805060 塑膠皮製品製造業；C805070 強化塑膠製品製造業；C805990 其他塑膠製品製造業；CQ01010 模具製造業；F106030 模具批發業；F106020 日常用品批發業,新北市,變更,11504
00205160,叡昇投資有限公司,新北市三峽區學成路157號8樓,陳宣睿,6000000,113/10/07,115/04/23,特殊補正,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00210522,信恒資產管理有限公司,新北市新店區民權路108號地下層,胡峻榕,100000,113/10/01,115/04/29,非登記事項變更,HZ02010 金融機構金錢債權收買業務；HZ02020 辦理金融機構金錢債權之評價或拍賣業務；I103060 管理顧問業；I102010 一般投資顧問業；H703100 不動產租賃業；H201010 一般投資業；HZ99990 其他金融、保險及不動產業；H202010 創業投資業；I199990 其他顧問服務業；I401010 一般廣告服務業,新北市,變更,11504
00213598,開德企業有限公司,新北市三峽區中正路2段83巷18號4樓,林金龍,500000,113/08/16,115/04/07,公司所在地,F213090 交通標誌器材零售業；F213110 電池零售業；G799990 其他運輸輔助業；JZ99990 未分類其他服務業；EZ06010 交通標示工程業；E603080 交通號誌安裝工程業；IZ12010 人力派遣業；JZ99050 仲介服務業；IZ99990 其他工商服務業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業,新北市,變更,11504
00235565,續陽有限公司,新北市三重區力行路1段23巷1號(1樓),蔡慧婷,1000000,114/02/18,115/04/24,特殊補正,F106010 五金批發業；F113010 機械批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113990 其他機械器具批發業；F119010 電子材料批發業；F206010 五金零售業；F213030 電腦及事務性機器設備零售業；F213040 精密儀器零售業；F213080 機械器具零售業,新北市,變更,11504
00239099,葉集投資股份有限公司,新北市板橋區文化路2段285號21樓,崔耿嘉,8441450,113/12/27,115/04/17,補繳規費,H201010 一般投資業,新北市,變更,11504
00245418,未來智慧股份有限公司,新北市新店區北新路2段262號3樓之3,蘇彥哲,11000000,113/11/20,115/04/28,增資(資本總額),I103060 管理顧問業；I301010 資訊軟體服務業；I301020 資料處理服務業；I501010 產品設計業；I599990 其他設計業；I301030 電子資訊供應服務業；I199990 其他顧問服務業；IZ12010 人力派遣業；IZ13010 網路認證服務業；IZ04010 翻譯業,新北市,變更,11504
00261601,基水食品股份有限公司,新北市三重區重新路5段609巷2號5樓之2,謝金朝,20000000,56/05/02,115/04/02,改選董事/監察人(一人法人股東指派董事/監察人),H703100 不動產租賃業；H703090 不動產買賣業；E801010 室內裝潢業；F111090 建材批發業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H702010 建築經理業；I103060 管理顧問業；I401010 一般廣告服務業；J101010 建築物清潔服務業,新北市,變更,11504
01408759,大新禮品有限公司,新北市三重區五谷王北街50巷103號(1樓),袁孝康,3000000,74/10/15,115/04/01,特殊補正,JZ99090 喜慶綜合服務業；JE01010 租賃業；JB01010 會議及展覽服務業；I599990 其他設計業；F401010 國際貿易業；F399040 無店面零售業；F215010 首飾及貴金屬零售業；F115010 首飾及貴金屬批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
01869627,富榮食品廠有限公司,新北市中和區景平路792號,余宗漢,29000000,74/10/28,115/04/27,補繳規費,C103020 冷凍食品製造業。；C103030 脫水食品製造業。；C103040 醃漬食品製造業。；F101040 家畜家禽批發業；F101050 水產品批發業；F102010 冷凍食品批發業。８﹒上項有關之產品及材料進出口買賣業務。９﹒代理國內外有關廠商經銷投標之報價業務。,新北市,變更,11504
